id,concrete_cement,healthy_metal,incomplete,irregular_metal,other
7a49c81c,0.81153136,0.00000000,0.18846864,0.00000000,0.00000000
7a4bdff8,0.63038450,0.00000000,0.36961541,0.00000000,0.00000005
7a4aa156,0.86519474,0.00000000,0.13480528,0.00000000,0.00000000
7a4fadd6,0.02213402,0.00000000,0.00170237,0.00000000,0.97616357
7a4f0b74,0.24189056,0.00000000,0.01630102,0.00000000,0.74180835
7a4ccc6a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a5158a2,0.39148954,0.00000000,0.60851043,0.00000000,0.00000000
7a4b7af4,0.00007025,0.00000000,0.00000215,0.00000000,0.99992764
7a4fb812,0.85249275,0.00000000,0.14750721,0.00000000,0.00000000
7a504944,0.73303103,0.00000000,0.26696900,0.00000000,0.00000000
7a50babe,0.53684980,0.00000000,0.46315020,0.00000000,0.00000000
7a4b5790,0.86712635,0.00000000,0.13287367,0.00000000,0.00000000
7a49bea8,0.90383935,0.00000000,0.09616068,0.00000000,0.00000000
7a46adda,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a5011c2,0.89868116,0.00000000,0.10131890,0.00000000,0.00000000
7a50fd9e,0.75251311,0.00000000,0.24748695,0.00000000,0.00000000
7a4cb770,0.41041473,0.00000000,0.58958530,0.00000000,0.00000000
7a490670,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a45f552,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4b2766,0.84123451,0.00000000,0.15876548,0.00000000,0.00000000
7a474290,0.93679219,0.00000000,0.06320757,0.00000000,0.00000024
7a469b4c,0.00001377,0.00000000,0.00000036,0.00000000,0.99998581
7a48fb9e,0.94641298,0.00000000,0.05358681,0.00000000,0.00000020
7a48525c,0.99279130,0.00000000,0.00720870,0.00000000,0.00000005
7a4a28b6,0.88734430,0.00000000,0.10995043,0.00000000,0.00270517
7a4f16c8,0.54922891,0.00000000,0.45077115,0.00000000,0.00000000
7a4afade,0.69103980,0.00000000,0.30896017,0.00000000,0.00000000
7a506f82,0.82156813,0.00000000,0.17843187,0.00000000,0.00000000
7a47f866,0.00000018,0.00000000,0.00000000,0.00000000,0.99999976
7a48046e,0.90360773,0.00000000,0.06732660,0.00000000,0.02906571
7a44f0d0,0.00055434,0.00000000,0.00003831,0.00000000,0.99940729
7a4b430e,0.74650156,0.00000000,0.25349844,0.00000000,0.00000000
7a4e0c60,0.59868801,0.00000000,0.40131196,0.00000000,0.00000000
7a4f1a9c,0.79841405,0.00000000,0.20158596,0.00000000,0.00000000
7a4894c4,0.93926197,0.00000000,0.06073797,0.00000000,0.00000000
7a46ad08,0.34124017,0.00000000,0.03064894,0.00000000,0.62811095
7a51c7ce,0.71763533,0.00000000,0.28236467,0.00000000,0.00000000
7a4aaa0c,0.37774241,0.00000000,0.62225759,0.00000000,0.00000000
7a4fe166,0.79339755,0.00000000,0.20660251,0.00000000,0.00000000
7a4f0958,0.65189171,0.00000000,0.34810820,0.00000000,0.00000000
7a4f1c40,0.75492913,0.00000000,0.24507090,0.00000000,0.00000000
7a4aa368,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a517e72,0.48958167,0.00000000,0.51041836,0.00000000,0.00000000
7a4ff692,0.00000011,0.00000000,0.00000001,0.00000000,0.99999988
7a490cb0,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4b4868,0.87344855,0.00000000,0.12655137,0.00000000,0.00000000
7a488e34,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a44f594,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4c7a12,0.49083242,0.00000000,0.50916761,0.00000000,0.00000000
7a4969bc,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a516a36,0.43570831,0.00000000,0.56429172,0.00000000,0.00000000
7a4c59a6,0.86800635,0.00000000,0.13199358,0.00000000,0.00000000
7a518fb6,0.49388343,0.00000000,0.50611657,0.00000000,0.00000000
7a492bdc,0.85191143,0.00000000,0.14808857,0.00000000,0.00000000
7a50bd34,0.95533049,0.00000000,0.04466947,0.00000000,0.00000000
7a500934,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a48ee6a,0.85774201,0.00000000,0.14225796,0.00000000,0.00000000
7a4adb80,0.95482183,0.00000000,0.04517816,0.00000000,0.00000001
7a4b7d6a,0.89891845,0.00000000,0.10108079,0.00000000,0.00000071
7a49ab48,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a504bba,0.42359218,0.00000000,0.57640791,0.00000000,0.00000002
7a493190,0.94502008,0.00000000,0.05497991,0.00000000,0.00000000
7a48c192,0.68918961,0.00000000,0.31081042,0.00000000,0.00000000
7a4ef03a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a516824,0.96230078,0.00000000,0.03769500,0.00000000,0.00000430
7a4f2154,0.30887955,0.00000000,0.69112045,0.00000000,0.00000000
7a49e72a,0.35705522,0.00000000,0.03077713,0.00000000,0.61216772
7a48154e,0.84718102,0.00000000,0.15280476,0.00000000,0.00001412
7a51a35c,0.96999925,0.00000000,0.03000071,0.00000000,0.00000000
7a4b60aa,0.49684414,0.00000000,0.02533094,0.00000000,0.47782493
7a451b96,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a490314,0.75810653,0.00000000,0.24189351,0.00000000,0.00000000
7a4b2216,0.81221890,0.00000000,0.18778114,0.00000000,0.00000000
7a510500,0.77711493,0.00000000,0.22288510,0.00000000,0.00000000
7a463288,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4d48f2,0.80921119,0.00000000,0.19078881,0.00000000,0.00000000
7a514772,0.01094815,0.00000000,0.00045846,0.00000000,0.98859334
7a4844d8,0.93866408,0.00000000,0.06130387,0.00000000,0.00003207
7a450642,0.92107016,0.00000000,0.07892976,0.00000000,0.00000000
7a4c1518,0.00000197,0.00000000,0.00000029,0.00000000,0.99999774
7a4ce5c4,0.77263206,0.00000000,0.22736557,0.00000000,0.00000227
7a4c15ea,0.85395843,0.00000000,0.14604157,0.00000000,0.00000000
7a50b47e,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4aac1e,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4e658e,0.67309093,0.00000000,0.32690904,0.00000000,0.00000000
7a4e08aa,0.00000002,0.00000000,0.00000000,0.00000000,1.00000000
7a4f977e,0.38129199,0.00000000,0.06765210,0.00000000,0.55105591
7a4c9178,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a48b51c,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4891e0,0.91634029,0.00000000,0.08365966,0.00000000,0.00000000
7a45f778,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4876ba,0.80449116,0.00000000,0.19550888,0.00000000,0.00000000
7a4aacf0,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4e98ce,0.74458343,0.00000000,0.25541511,0.00000000,0.00000140
7a4843a2,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4cd6a6,0.58649141,0.00000000,0.41350862,0.00000000,0.00000000
7a5175da,0.79525471,0.00000000,0.20474535,0.00000000,0.00000000
7a4d7de0,0.84988260,0.00000000,0.15011738,0.00000000,0.00000000
7a48f996,0.80612153,0.00000000,0.19387846,0.00000000,0.00000000
7a4ec8e4,0.75056279,0.00000000,0.24943726,0.00000000,0.00000000
7a47cb3e,0.93125737,0.00000000,0.06874232,0.00000000,0.00000029
7a4b5236,0.95297724,0.00000000,0.04702251,0.00000000,0.00000028
7a51e132,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4e1ed0,0.69617462,0.00000000,0.30382541,0.00000000,0.00000000
7a4e6e12,0.60571522,0.00000000,0.39428475,0.00000000,0.00000000
7a49b0a2,0.00000002,0.00000000,0.00000000,0.00000000,1.00000000
7a477e22,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a479e3e,0.92041689,0.00000000,0.07957553,0.00000000,0.00000761
7a464b38,0.85036868,0.00000000,0.14963135,0.00000000,0.00000000
7a51163a,0.67038661,0.00000000,0.32961336,0.00000000,0.00000000
7a4b22e8,0.69095510,0.00000000,0.30904490,0.00000000,0.00000000
7a4b2b8a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a484406,0.94469500,0.00000000,0.05529959,0.00000000,0.00000537
7a517508,0.69753486,0.00000000,0.30246511,0.00000000,0.00000000
7a4c65fe,0.00000235,0.00000000,0.00000018,0.00000000,0.99999750
7a4e9fd6,0.29441875,0.00000000,0.01921198,0.00000000,0.68636924
7a49f2d8,0.80963248,0.00000000,0.19036746,0.00000000,0.00000000
7a4e788a,0.00000053,0.00000000,0.00000004,0.00000000,0.99999940
7a497ca4,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4b2edc,0.88989288,0.00000000,0.11010651,0.00000000,0.00000065
7a4f1de4,0.21080098,0.00000000,0.01607700,0.00000000,0.77312201
7a4cca58,0.81807578,0.00000000,0.18192425,0.00000000,0.00000000
7a4f6d12,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4fb38a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a459fee,0.82009375,0.00000000,0.17990620,0.00000000,0.00000000
7a4f6cae,0.83822608,0.00000000,0.16177389,0.00000000,0.00000000
7a49c394,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4bae48,0.87645000,0.00000000,0.12032085,0.00000000,0.00322922
7a51ba40,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4a5444,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4c5794,0.90011823,0.00000000,0.09988169,0.00000000,0.00000000
7a4d46e0,0.83268785,0.00000000,0.16731219,0.00000000,0.00000000
7a455908,0.83825606,0.00000000,0.16174389,0.00000000,0.00000000
7a4948ec,0.73594421,0.00000000,0.26405579,0.00000000,0.00000000
7a50c9c8,0.73655754,0.00000000,0.26344243,0.00000000,0.00000000
7a48987a,0.66144204,0.00000000,0.33855790,0.00000000,0.00000000
7a454c38,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a46aa92,0.86415797,0.00000000,0.13582613,0.00000000,0.00001583
7a471a90,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4bb9c4,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a44e9dc,0.00000002,0.00000000,0.00000000,0.00000000,1.00000000
7a4dab94,0.00195766,0.00000000,0.00003882,0.00000000,0.99800354
7a4656f0,0.92444253,0.00000000,0.07555705,0.00000000,0.00000048
7a47a30c,0.81612605,0.00000000,0.18387397,0.00000000,0.00000000
7a499d38,0.49446979,0.00000000,0.14602177,0.00000000,0.35950842
7a4a2c8a,0.12646577,0.00000000,0.02381203,0.00000000,0.84972221
7a45a9a8,0.82080519,0.00000000,0.17919478,0.00000000,0.00000000
7a4f4b0c,0.85915786,0.00000000,0.14079508,0.00000000,0.00004702
7a491976,0.60647482,0.00000000,0.39352521,0.00000000,0.00000000
7a47e1a0,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a49694e,0.94209778,0.00000000,0.04345722,0.00000000,0.01444505
7a46561e,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a487872,0.82169390,0.00000000,0.17655644,0.00000000,0.00174969
7a49b5f2,0.94199991,0.00000000,0.05800015,0.00000000,0.00000000
7a4e049a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a45b0b0,0.19770935,0.00000000,0.80229062,0.00000000,0.00000000
7a46bafa,0.69825393,0.00000000,0.30174610,0.00000000,0.00000000
7a4f81ee,0.87058264,0.00000000,0.12941734,0.00000000,0.00000000
7a4cb00e,0.90755355,0.00000000,0.09244403,0.00000000,0.00000248
7a49e5ea,0.92117161,0.00000000,0.07882832,0.00000000,0.00000002
7a45a566,0.93952012,0.00000000,0.05845439,0.00000000,0.00202549
7a5142f4,0.35711482,0.00000000,0.57098794,0.00000000,0.07189725
7a4ac96a,0.00000105,0.00000000,0.00000003,0.00000000,0.99999893
7a4ca5dc,0.94478571,0.00000000,0.05521426,0.00000000,0.00000000
7a48c4da,0.58678371,0.00000000,0.41321629,0.00000000,0.00000000
7a4836d2,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a48a2d4,0.44322515,0.00000000,0.55663443,0.00000000,0.00014044
7a48c408,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a5113c4,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4a4ee0,0.88911784,0.00000000,0.11088189,0.00000000,0.00000036
7a48f2fc,0.91468167,0.00000000,0.08531590,0.00000000,0.00000240
7a46ce50,0.92307007,0.00000000,0.07692995,0.00000000,0.00000000
7a497678,0.70526987,0.00000000,0.29473013,0.00000000,0.00000000
7a47a852,0.50207895,0.00000000,0.49792096,0.00000000,0.00000008
7a50752c,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a489320,0.00000175,0.00000000,0.00000029,0.00000000,0.99999797
7a49e518,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a490a9e,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a516414,0.85069257,0.00000000,0.14930739,0.00000000,0.00000000
7a4be5c0,0.64098179,0.00000000,0.35901821,0.00000000,0.00000000
7a466a6e,0.60591382,0.00000000,0.39408618,0.00000000,0.00000000
7a46ba28,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4d6e0e,0.71935588,0.00000000,0.07411237,0.00000000,0.20653178
7a4bdf26,0.32701892,0.00000000,0.47704104,0.00000000,0.19594012
7a515f28,0.00039246,0.00000000,0.00001945,0.00000000,0.99958807
7a497f1a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a49c182,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4b59a2,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4b3486,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a49eea0,0.75729692,0.00000000,0.24270310,0.00000000,0.00000000
7a4726d4,0.79950714,0.00000000,0.20049286,0.00000000,0.00000000
7a4c5582,0.71783781,0.00000000,0.28216219,0.00000000,0.00000000
7a4675ae,0.78294718,0.00000000,0.07760571,0.00000000,0.13944709
7a515690,0.98215127,0.00000000,0.01784874,0.00000000,0.00000001
7a4ce97a,0.88222277,0.00000000,0.11777730,0.00000000,0.00000000
7a4f7b68,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4a1420,0.73569655,0.00000000,0.26430348,0.00000000,0.00000000
7a510924,0.02622091,0.00000000,0.00100566,0.00000000,0.97277349
7a4cabf4,0.71150762,0.00000000,0.28849232,0.00000000,0.00000000
7a4c3ff2,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4cc490,0.78532016,0.00000000,0.21467984,0.00000000,0.00000000
7a4b1e6a,0.54633164,0.00000000,0.45366839,0.00000000,0.00000000
7a51c972,0.98554671,0.00000000,0.01445329,0.00000000,0.00000000
7a4c369c,0.65994126,0.00000000,0.34005871,0.00000000,0.00000000
7a496bc4,0.85523432,0.00000000,0.03874227,0.00000000,0.10602346
7a4e94aa,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4c19fa,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4c693c,0.00004285,0.00000000,0.00000137,0.00000000,0.99995577
7a5049b2,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4b9fa2,0.42396286,0.00000000,0.02294614,0.00000000,0.55309105
7a479010,0.00000944,0.00000000,0.00000194,0.00000000,0.99998868
7a4d20ca,0.85653216,0.00000000,0.14346778,0.00000000,0.00000000
7a4efb98,0.51335591,0.00000000,0.48664412,0.00000000,0.00000000
7a515ffa,0.65919775,0.00000000,0.34080219,0.00000000,0.00000000
7a4d121a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a49cf74,0.09760007,0.00000000,0.01684390,0.00000000,0.88555598
7a4c5bae,0.00000001,0.00000000,0.00000000,0.00000000,1.00000000
7a47f640,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4bf880,0.00109164,0.00000000,0.00006570,0.00000000,0.99884260
7a481620,0.87797785,0.00000000,0.12196998,0.00000000,0.00005208
7a4ae292,0.01352066,0.00000000,0.00216420,0.00000000,0.98431510
7a4ede10,0.79920125,0.00000000,0.20079876,0.00000000,0.00000000
7a478bf6,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a48ba80,0.84100509,0.00000000,0.15899488,0.00000000,0.00000000
7a45f4e4,0.78567237,0.00000000,0.21432760,0.00000000,0.00000000
7a4ca3de,0.58151317,0.00000000,0.05103078,0.00000000,0.36745596
7a47448e,0.81871527,0.00000000,0.18128473,0.00000000,0.00000000
7a4ca442,0.53662026,0.00000000,0.06752557,0.00000000,0.39585412
7a464a66,0.00436997,0.00000000,0.00080867,0.00000000,0.99482131
7a4d9924,0.80802816,0.00000000,0.19197184,0.00000000,0.00000000
7a4e6804,0.68066138,0.00000000,0.31933859,0.00000000,0.00000000
7a4e6a02,0.90784150,0.00000000,0.09215853,0.00000000,0.00000000
7a4bc0cc,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a49a1ca,0.49524891,0.00000000,0.50475103,0.00000000,0.00000000
7a4f604c,0.87681085,0.00000000,0.12318916,0.00000000,0.00000000
7a4f8054,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4efcd8,0.00000140,0.00000000,0.00000006,0.00000000,0.99999857
7a49ff9e,0.96104699,0.00000000,0.03885512,0.00000000,0.00009795
7a4eea54,0.00043965,0.00000000,0.00000357,0.00000000,0.99955672
7a5157d0,0.00000077,0.00000000,0.00000001,0.00000000,0.99999917
7a4a508e,0.00329236,0.00000000,0.00013741,0.00000000,0.99657023
7a4d2f0c,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a5165ae,0.50075388,0.00000000,0.49906430,0.00000000,0.00018184
7a4fb740,0.88071454,0.00000000,0.11928545,0.00000000,0.00000000
7a48a4e6,0.89212495,0.00000000,0.10787503,0.00000000,0.00000000
7a4db490,0.74674404,0.00000000,0.25325599,0.00000000,0.00000000
7a4586d0,0.50714159,0.00000000,0.49285844,0.00000000,0.00000000
7a4cc5d0,0.20001762,0.00000000,0.02294849,0.00000000,0.77703393
7a44e3f6,0.70416969,0.00000000,0.29583034,0.00000000,0.00000000
7a49c74a,0.77441019,0.00000000,0.22558984,0.00000000,0.00000000
7a47ee20,0.74257636,0.00000000,0.25742367,0.00000000,0.00000000
7a4aebfc,0.48888770,0.00000000,0.51111227,0.00000000,0.00000000
7a4bc90a,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4715fe,0.92762774,0.00000000,0.07107130,0.00000000,0.00130100
7a5069ba,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4ffbd8,0.00000005,0.00000000,0.00000000,0.00000000,1.00000000
7a486ada,0.80449712,0.00000000,0.19550288,0.00000000,0.00000000
7a452c6c,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a500d3a,0.34869710,0.00000000,0.65130287,0.00000000,0.00000000
7a4c6fd6,0.84626830,0.00000000,0.15373172,0.00000000,0.00000001
7a4eb6ba,0.53384179,0.00000000,0.46615824,0.00000000,0.00000000
7a495f12,0.54485154,0.00000000,0.45514849,0.00000000,0.00000000
7a4af016,0.50703192,0.00000000,0.49296805,0.00000000,0.00000000
7a4c1860,0.37745100,0.00000000,0.62254894,0.00000000,0.00000000
7a45b682,0.75703180,0.00000000,0.24296823,0.00000000,0.00000001
7a455cbe,0.38579398,0.00000000,0.61420602,0.00000000,0.00000000
7a453202,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4dacd4,0.86323047,0.00000000,0.13676955,0.00000000,0.00000002
7a4b0b82,0.00053408,0.00000000,0.00003967,0.00000000,0.99942625
7a51a2ee,0.96122110,0.00000000,0.03877894,0.00000000,0.00000000
7a4d7e4e,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a50d17a,0.65576327,0.00000000,0.34423673,0.00000000,0.00000000
7a475bc2,0.75349361,0.00000000,0.24650644,0.00000000,0.00000000
7a4bfc90,0.00005134,0.00000000,0.00000182,0.00000000,0.99994683
7a50f984,0.74502754,0.00000000,0.25497246,0.00000000,0.00000000
7a51f21c,0.91159457,0.00000000,0.08838540,0.00000000,0.00001997
7a4aa584,0.74273008,0.00000000,0.25726980,0.00000000,0.00000013
7a5034d6,0.94755995,0.00000000,0.04343924,0.00000000,0.00900086
7a4b2d9c,0.67043978,0.00000000,0.32956028,0.00000000,0.00000000
7a472b48,0.88075942,0.00000000,0.11924057,0.00000000,0.00000000
7a500114,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4bf466,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a46ca40,0.73444104,0.00000000,0.26555893,0.00000000,0.00000000
7a497268,0.53979450,0.00000000,0.46020550,0.00000000,0.00000000
7a4ea8dc,0.83734059,0.00000000,0.16265936,0.00000000,0.00000000
7a4e993c,0.00000222,0.00000000,0.00000001,0.00000000,0.99999774
7a4b95ca,0.74070078,0.00000000,0.25929925,0.00000000,0.00000000
7a4dc598,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a44db72,0.94537574,0.00000000,0.05462424,0.00000000,0.00000000
7a490e54,0.68252581,0.00000000,0.31747422,0.00000000,0.00000000
7a4e213c,0.00000461,0.00000000,0.00000015,0.00000000,0.99999523
7a482aca,0.82309413,0.00000000,0.17690589,0.00000000,0.00000000
7a513fa2,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a47c472,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a487084,0.78906929,0.00000000,0.21092345,0.00000000,0.00000737
7a4d5c8e,0.54039145,0.00000000,0.45960855,0.00000000,0.00000000
7a4f2960,0.79434001,0.00000000,0.20565988,0.00000000,0.00000007
7a4fb59c,0.61849427,0.00000000,0.38150579,0.00000000,0.00000000
7a46b5b4,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4a87ac,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a50590c,0.73070145,0.00000000,0.26929858,0.00000000,0.00000000
7a45ede6,0.81931657,0.00000000,0.17626335,0.00000000,0.00442006
7a47f244,0.93411618,0.00000000,0.05860439,0.00000000,0.00727939
7a47f5dc,0.60175812,0.00000000,0.39824188,0.00000000,0.00000000
7a4fbef2,0.84464300,0.00000000,0.15535532,0.00000000,0.00000167
7a504c3c,0.73283088,0.00000000,0.26716909,0.00000000,0.00000000
7a47e01a,0.88786864,0.00000000,0.11213135,0.00000000,0.00000000
7a4ae7e2,0.93629366,0.00000000,0.06370635,0.00000000,0.00000000
7a4e5882,0.03616830,0.00000000,0.00659868,0.00000000,0.95723301
7a4af2fa,0.93895090,0.00000000,0.06104904,0.00000000,0.00000000
7a51749a,0.77399933,0.00000000,0.22600061,0.00000000,0.00000000
7a507874,0.54924589,0.00000000,0.45075411,0.00000000,0.00000000
7a51cdaa,0.49897960,0.00000000,0.50102043,0.00000000,0.00000000
7a484b5e,0.83713269,0.00000000,0.16286731,0.00000000,0.00000000
7a48ffc2,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a47b7ca,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a49eab8,0.40359536,0.00000000,0.03125518,0.00000000,0.56514949
7a509f0c,0.78653061,0.00000000,0.21346939,0.00000000,0.00000000
7a4d1f8a,0.53832626,0.00000000,0.46167374,0.00000000,0.00000000
7a477d8c,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4f59c6,0.21662906,0.00000000,0.01733222,0.00000000,0.76603872
7a48ec58,0.89612859,0.00000000,0.10387142,0.00000000,0.00000000
7a467612,0.85363466,0.00000000,0.14636539,0.00000000,0.00000000
7a4b7b58,0.87214416,0.00000000,0.12785581,0.00000000,0.00000000
7a45ecc4,0.85084468,0.00000000,0.14915532,0.00000000,0.00000000
7a485a7c,0.89217931,0.00000000,0.10782072,0.00000000,0.00000000
7a4f1ec0,0.93164396,0.00000000,0.06835604,0.00000000,0.00000000
7a503c38,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a50dada,0.34771049,0.00000000,0.02116182,0.00000000,0.63112766
7a486cec,0.60164839,0.00000000,0.39835155,0.00000000,0.00000000
7a48e492,0.97094774,0.00000000,0.02905221,0.00000000,0.00000000
7a4d403c,0.90208340,0.00000000,0.08560875,0.00000000,0.01230782
7a51b9dc,0.37561700,0.00000000,0.62438297,0.00000000,0.00000000
7a4da360,0.00022730,0.00000000,0.00001640,0.00000000,0.99975628
7a4f1bd2,0.55938089,0.00000000,0.09526026,0.00000000,0.34535891
7a4dd218,0.75040847,0.00000000,0.24959153,0.00000000,0.00000000
7a50da08,0.92433155,0.00000000,0.07566854,0.00000000,0.00000000
7a4f7820,0.48603612,0.00000000,0.51396388,0.00000000,0.00000000
7a4cd9e4,0.93381357,0.00000000,0.06597497,0.00000000,0.00021146
7a4c779c,0.57641059,0.00000000,0.42358929,0.00000000,0.00000009
7a4ee3f6,0.36082330,0.00000000,0.63917667,0.00000000,0.00000000
7a48edfc,0.99033117,0.00000000,0.00966157,0.00000000,0.00000734
7a4e5a94,0.89898354,0.00000000,0.10101641,0.00000000,0.00000000
7a506b68,0.08540190,0.00000000,0.00092729,0.00000000,0.91367078
7a50987c,0.77215773,0.00000000,0.22784226,0.00000000,0.00000000
7a4f4df0,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4a9440,0.79556501,0.00000000,0.20443493,0.00000000,0.00000000
7a512e5e,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4ab7fe,0.75653470,0.00000000,0.24346535,0.00000000,0.00000000
7a4f7a32,0.03033162,0.00000000,0.00541109,0.00000000,0.96425724
7a4f3dec,0.74531585,0.00000000,0.25468418,0.00000000,0.00000000
7a4ef620,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a48bc92,0.84556574,0.00000000,0.13510394,0.00000000,0.01933038
7a4e8c1c,0.00001303,0.00000000,0.00000086,0.00000000,0.99998617
7a4ec9c0,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a4ae080,0.00000801,0.00000000,0.00000026,0.00000000,0.99999177
7a4f8252,0.00000647,0.00000000,0.00000034,0.00000000,0.99999321
7a4e459a,0.77974272,0.00000000,0.22025727,0.00000000,0.00000000
7a4902a6,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000
7a5193d0,0.78383207,0.00000000,0.21616791,0.00000000,0.00000000
7a51898a,0.85572594,0.00000000,0.14427409,0.00000000,0.00000000
7a4d39b6,0.28056148,0.00000000,0.00368810,0.00000000,0.71575046
7a479da8,0.76519334,0.00000000,0.23480669,0.00000000,0.00000000
7a4d8196,0.00003756,0.00000000,0.00000355,0.00000000,0.99995887
7a485126,0.43966463,0.00000000,0.56033534,0.00000000,0.00000000
7a4f20e6,0.89777386,0.00000000,0.10175706,0.00000000,0.00046913
7a49e6bc,0.73520368,0.00000000,0.24796104,0.00000000,0.01683532
7a4f33d8,0.49758628,0.00000000,0.50241375,0.00000000,0.00000000
7a4f27a8,0.67995954,0.00000000,0.32004046,0.00000000,0.00000000
7a473840,0.74498403,0.00000000,0.25501594,0.00000000,0.00000000
7a4f9170,0.76650494,0.00000000,0.23348650,0.00000000,0.00000848
7a45e328,0.74768788,0.00000000,0.25231206,0.00000000,0.00000000
7a4c83f4,0.00033355,0.00000000,0.00004191,0.00000000,0.99962449
7a4d8f60,0.32595873,0.00000000,0.67404127,0.00000000,0.00000000
7a49545e,0.89332467,0.00000000,0.10667533,0.00000000,0.00000000
7a460196,0.96705598,0.00000000,0.01833888,0.00000000,0.01460520
